,YEAR_DATE,CARRIER,ORIGIN,ORIGINSTATE,DEST,DEST_STATE_ABR,DEPDELAY,TAXI_OUT,TAXI_IN,ARRDELAY,AIR_TIME,DISTANCE
3628985,2008,WN,SMF,CA,PHX,AZ,-1.0,8.0,4.0,-16.0,83.0,647.0
2289869,2000,NW,MSP,MN,SMF,CA,27.0,20.0,4.0,37.0,211.0,1518.0
2652819,2000,DL,ATL,GA,CLT,NC,6.0,15.0,6.0,-4.0,34.0,227.0
2630417,2005,OH (1),CVG,KY,SWF,NY,0.0,13.0,4.0,-10.0,82.0,583.0
4435847,2011,UA,BIL,MT,DEN,CO,-3.0,9.0,4.0,-13.0,62.0,455.0
3125611,2013,AA,DFW,TX,BNA,TN,-2.0,9.0,5.0,-8.0,85.0,631.0
472641,1999,HP,PHX,AZ,EWR,NJ,28.0,12.0,7.0,16.0,239.0,2133.0
4223328,2015,DL,MEM,TN,ATL,GA,8.0,13.0,8.0,-8.0,50.0,332.0
601681,2015,WN,ATL,GA,AUS,TX,13.0,14.0,6.0,7.0,134.0,813.0
152767,2003,WN,SEA,WA,MCI,MO,0.0,12.0,6.0,-15.0,172.0,1489.0
3253214,2015,EV,CHA,TN,ATL,GA,-4.0,13.0,5.0,-10.0,27.0,106.0
1021048,2012,OO,LAX,CA,COS,CO,-1.0,20.0,5.0,4.0,116.0,833.0
3692576,2007,XE,PIT,PA,EWR,NJ,169.0,57.0,8.0,199.0,69.0,319.0
552599,2008,UA,ORD,IL,MCO,FL,26.0,13.0,3.0,9.0,124.0,1005.0
1959913,2007,OO,LAX,CA,FAT,CA,-7.0,14.0,4.0,-17.0,36.0,209.0
1324539,2011,XE,AMA,TX,DEN,CO,-6.0,12.0,8.0,4.0,57.0,359.0
4853753,2009,UA,ABQ,NM,DEN,CO,-5.0,12.0,8.0,-13.0,56.0,349.0
3054580,2006,US,MCO,FL,CLT,NC,-2.0,7.0,5.0,-12.0,74.0,468.0
1183544,2009,UA,DEN,CO,FSD,SD,-6.0,12.0,4.0,-13.0,65.0,483.0
3538976,2005,B6,JFK,NY,SYR,NY,-9.0,17.0,3.0,-15.0,38.0,209.0
3487852,1995,WN,PHX,AZ,BUR,CA,0.0,6.0,2.0,-7.0,65.0,369.0
4492888,2009,OO,BUR,CA,DEN,CO,-9.0,10.0,14.0,4.0,123.0,850.0
1320015,2016,DL,SNA,CA,SLC,UT,69.0,9.0,13.0,63.0,75.0,588.0
2254180,2012,HA,HNL,HI,KOA,HI,-5.0,9.0,5.0,-6.0,27.0,163.0
1544214,2004,WN,LAS,NV,HOU,TX,10.0,15.0,3.0,15.0,177.0,1235.0
4470031,2011,DL,ATL,GA,PHL,PA,2.0,41.0,4.0,16.0,101.0,666.0
57518,2003,DL,DFW,TX,DEN,CO,0.0,22.0,9.0,5.0,97.0,641.0
1550422,2001,US,RIC,VA,CLT,NC,-5.0,11.0,4.0,-2.0,57.0,256.0
1549979,2016,OO,ONT,CA,PDX,OR,-1.0,14.0,5.0,-4.0,117.0,838.0
186301,2003,UA,LIH,HI,SFO,CA,-13.0,5.0,4.0,-48.0,258.0,2447.0
838892,2007,AA,DFW,TX,JAX,FL,1.0,14.0,13.0,13.0,120.0,919.0
2869101,1997,WN,HOU,TX,AUS,TX,0.0,8.0,2.0,4.0,34.0,152.0
2795149,1995,WN,AUS,TX,DAL,TX,0.0,7.0,2.0,-3.0,33.0,183.0
4347680,1997,US,DTW,MI,PHL,PA,-4.0,22.0,4.0,9.0,71.0,453.0
2188439,2000,UA,LIH,HI,LAX,CA,-6.0,4.0,3.0,-28.0,284.0,2615.0
1212323,2015,MQ,DFW,TX,LIT,AR,-4.0,18.0,7.0,-3.0,45.0,304.0
4082804,2010,9E,MSP,MN,ATW,WI,6.0,18.0,4.0,-2.0,42.0,236.0
2880744,2007,OH (1),CVG,KY,RSW,FL,0.0,33.0,9.0,47.0,145.0,879.0
4681297,1997,UA,HNL,HI,LAX,CA,19.0,23.0,14.0,23.0,284.0,2556.0
4679859,2003,UA,PDX,OR,SFO,CA,-9.0,10.0,4.0,-11.0,82.0,550.0
1088636,1996,NW,MSP,MN,STL,MO,79.0,12.0,5.0,68.0,63.0,448.0
4071676,2011,DL,JFK,NY,SAT,TX,-8.0,17.0,4.0,-19.0,245.0,1587.0
1487715,2015,OO,BNA,TN,ORD,IL,-3.0,11.0,16.0,3.0,82.0,409.0
529209,2009,9E,SBN,IN,MSP,MN,-3.0,11.0,5.0,-5.0,75.0,411.0
3180455,2015,AA,ONT,CA,DFW,TX,-4.0,12.0,9.0,1.0,159.0,1188.0
1057664,2006,MQ,BOS,MA,LGA,NY,13.0,18.0,14.0,14.0,51.0,185.0
3315987,1996,UA,DEN,CO,DTW,MI,24.0,46.0,5.0,41.0,126.0,1123.0
2054007,2016,DL,BOS,MA,LGA,NY,-4.0,14.0,10.0,-11.0,49.0,184.0
4107416,2004,CO,EWR,NJ,BOS,MA,1.0,34.0,6.0,13.0,44.0,200.0
2452954,1999,AA,DFW,TX,IND,IN,-2.0,7.0,7.0,-15.0,98.0,762.0
953185,1996,DL,IAH,TX,DFW,TX,-4.0,13.0,4.0,-7.0,40.0,224.0
4433383,2010,CO,IAH,TX,LAS,NV,11.0,27.0,9.0,21.0,177.0,1222.0
202923,2004,US,PIT,PA,EWR,NJ,-5.0,28.0,12.0,33.0,76.0,319.0
2749624,2003,WN,SJC,CA,PDX,OR,5.0,23.0,2.0,6.0,81.0,569.0
4917856,2009,AA,CMH,OH,DFW,TX,-5.0,12.0,21.0,9.0,156.0,927.0
3979093,2013,WN,STL,MO,SAN,CA,7.0,8.0,3.0,-35.0,187.0,1557.0
3394402,2010,DL,ATL,GA,MDW,IL,0.0,29.0,9.0,11.0,91.0,590.0
1781433,2009,EV,ATL,GA,TLH,FL,-5.0,15.0,3.0,-18.0,38.0,223.0
1076056,2011,WN,PHL,PA,BOS,MA,23.0,13.0,5.0,9.0,43.0,280.0
1763583,2010,WN,TPA,FL,PBI,FL,8.0,11.0,4.0,8.0,35.0,174.0
3797470,2006,AA,DFW,TX,PDX,OR,32.0,14.0,2.0,21.0,223.0,1616.0
483152,2007,B6,FLL,FL,EWR,NJ,-8.0,14.0,5.0,-31.0,132.0,1065.0
2002003,1999,DL,DEN,CO,ATL,GA,0.0,14.0,14.0,12.0,149.0,1199.0
3568454,2006,US,DCA,VA,MCO,FL,-6.0,24.0,5.0,13.0,119.0,759.0
4556440,2013,DL,ATL,GA,DAY,OH,-7.0,21.0,4.0,-11.0,65.0,432.0
1945584,2011,MQ,SGF,MO,DFW,TX,10.0,23.0,6.0,11.0,62.0,364.0
1448766,2010,US,PHX,AZ,SNA,CA,-10.0,26.0,14.0,3.0,60.0,338.0
2827819,1999,TW,STL,MO,MCI,MO,-2.0,29.0,2.0,0.0,44.0,237.0
3330474,2016,AA,ORD,IL,PHL,PA,-3.0,16.0,5.0,-14.0,86.0,678.0
3259493,2008,EV,ATL,GA,OAJ,NC,1.0,16.0,2.0,-5.0,63.0,399.0
4469849,2002,NW,DTW,MI,BWI,MD,-1.0,11.0,6.0,-4.0,66.0,408.0
1758876,2016,DL,MSP,MN,MCI,MO,0.0,14.0,7.0,-7.0,65.0,393.0
3229934,1997,NW,MDW,IL,MSP,MN,9.0,14.0,6.0,33.0,89.0,349.0
4361348,1999,CO,IAH,TX,FLL,FL,-5.0,25.0,6.0,3.0,118.0,965.0
3830719,2001,DL,FCA,MT,MSO,MT,0.0,9.0,4.0,-5.0,22.0,97.0
2417480,2013,EV,OAJ,NC,ATL,GA,-8.0,13.0,10.0,-11.0,68.0,399.0
123875,2014,B6,LGB,CA,BOS,MA,2.0,13.0,4.0,-12.0,290.0,2602.0
1821787,1998,DL,RSW,FL,ATL,GA,7.0,11.0,8.0,0.0,74.0,515.0
3577474,2012,AA,DFW,TX,MCI,MO,15.0,9.0,6.0,10.0,70.0,460.0
2857190,2011,DL,LAX,CA,MEM,TN,116.0,12.0,3.0,101.0,195.0,1619.0
4446225,2007,YV,PHX,AZ,FLG,AZ,-1.0,6.0,5.0,-3.0,40.0,119.0
3166892,2016,AA,AUS,TX,JFK,NY,-5.0,16.0,7.0,-4.0,194.0,1521.0
1006369,1999,US,CLT,NC,BWI,MD,-2.0,18.0,11.0,11.0,59.0,361.0
4407332,1998,TW,STL,MO,MCO,FL,0.0,24.0,6.0,-5.0,104.0,881.0
2958232,2006,NW,SGF,MO,MEM,TN,-6.0,12.0,9.0,-2.0,43.0,243.0
2863470,2005,UA,EWR,NJ,ORD,IL,-5.0,27.0,14.0,-13.0,111.0,719.0
1689622,1996,DL,DFW,TX,PBI,FL,-2.0,22.0,5.0,2.0,132.0,1103.0
2904019,2005,WN,OAK,CA,SAN,CA,40.0,10.0,1.0,34.0,68.0,446.0
4288679,2005,NW,BIS,ND,MSP,MN,-1.0,27.0,5.0,24.0,68.0,386.0
733914,2006,WN,TPA,FL,RDU,NC,0.0,7.0,4.0,-9.0,80.0,587.0
1333186,2003,AA,DFW,TX,TUS,AZ,0.0,8.0,4.0,-16.0,114.0,813.0
1304641,2008,CO,LAS,NV,EWR,NJ,7.0,30.0,15.0,10.0,260.0,2227.0
848214,2015,EV,ORD,IL,MHT,NH,4.0,14.0,5.0,-8.0,106.0,843.0
1218182,2013,YV,MYR,SC,CLT,NC,-15.0,22.0,6.0,-18.0,36.0,157.0
3426634,2012,DL,TPA,FL,ATL,GA,-4.0,9.0,7.0,-22.0,65.0,406.0
696156,2012,MQ,DFW,TX,VPS,FL,8.0,17.0,9.0,12.0,93.0,641.0
827128,2001,DL,BDL,CT,PBI,FL,-4.0,15.0,6.0,-2.0,166.0,1133.0
425404,2013,MQ,ORD,IL,RIC,VA,26.0,15.0,3.0,14.0,85.0,642.0
4345798,2015,WN,SNA,CA,LAS,NV,9.0,18.0,5.0,14.0,47.0,226.0
4929465,2000,DL,CVG,KY,FLL,FL,4.0,11.0,6.0,16.0,138.0,932.0
500798,2015,MQ,CMH,OH,LGA,NY,236.0,15.0,8.0,312.0,154.0,479.0
288711,2004,UA,SAN,CA,IAD,VA,2.0,14.0,5.0,38.0,294.0,2253.0
2883129,2010,MQ,DFW,TX,LEX,KY,-5.0,11.0,2.0,-16.0,101.0,785.0
3796123,1998,DL,EWR,NJ,MCO,FL,2.0,20.0,4.0,-16.0,133.0,938.0
2811427,2012,EV,EWR,NJ,IAD,VA,80.0,23.0,6.0,69.0,43.0,212.0
3450714,2002,MQ,MIA,FL,EYW,FL,-3.0,8.0,6.0,-6.0,35.0,126.0
3392877,2009,MQ,JAN,MS,DFW,TX,-5.0,7.0,14.0,3.0,77.0,408.0
995722,1999,DL,SLC,UT,MCI,MO,4.0,11.0,16.0,5.0,114.0,919.0
1809368,2004,OH (1),CVG,KY,SDF,KY,34.0,12.0,5.0,30.0,19.0,83.0
3282412,1998,UA,EUG,OR,SFO,CA,20.0,8.0,2.0,6.0,66.0,451.0
1124795,2005,WN,LAX,CA,LAS,NV,0.0,6.0,2.0,-5.0,47.0,236.0
4018197,1995,CO,MSY,LA,IAH,TX,-3.0,8.0,9.0,-2.0,49.0,305.0
3782390,2014,DL,JFK,NY,MCO,FL,-2.0,28.0,8.0,2.0,138.0,944.0
3829248,1998,US,PIT,PA,SDF,KY,55.0,10.0,9.0,61.0,59.0,335.0
785170,1995,UA,PHX,AZ,LAX,CA,0.0,15.0,5.0,0.0,58.0,370.0
3993760,2001,DL,SFO,CA,CVG,KY,13.0,16.0,7.0,11.0,235.0,2036.0
3679502,1996,US,SBN,IN,PIT,PA,0.0,5.0,13.0,9.0,58.0,328.0
465537,2006,WN,HOU,TX,JAN,MS,2.0,6.0,2.0,-9.0,51.0,359.0
3335069,2007,YV,PHX,AZ,FAT,CA,-5.0,15.0,5.0,5.0,85.0,493.0
473158,2014,WN,MDW,IL,DSM,IA,-1.0,8.0,3.0,-7.0,53.0,306.0
3424554,2001,US,MYR,SC,PIT,PA,-3.0,8.0,7.0,-19.0,67.0,476.0
4195622,2008,OO,SUN,ID,SLC,UT,0.0,9.0,4.0,-12.0,42.0,223.0
1731378,2005,OO,FAT,CA,SFO,CA,12.0,8.0,4.0,8.0,37.0,158.0
2991907,2009,F9,DEN,CO,CAK,OH,6.0,11.0,3.0,4.0,147.0,1224.0
4503325,2012,DL,TUS,AZ,MSP,MN,0.0,16.0,24.0,9.0,162.0,1298.0
3491400,2012,OO,PHX,AZ,ELP,TX,-6.0,10.0,6.0,-5.0,57.0,347.0
4155116,2004,HP,PHX,AZ,MSP,MN,6.0,37.0,5.0,28.0,170.0,1276.0
2921233,2006,US,LAS,NV,MSP,MN,43.0,9.0,4.0,25.0,150.0,1300.0
690765,2011,UA,DEN,CO,LAX,CA,28.0,13.0,14.0,9.0,106.0,862.0
4355093,2001,AS,SAN,CA,SEA,WA,9.0,10.0,4.0,8.0,155.0,1050.0
1037356,2003,UA,IAD,VA,MCO,FL,-4.0,20.0,8.0,6.0,115.0,758.0
3946325,2008,UA,DEN,CO,BOI,ID,56.0,28.0,2.0,57.0,88.0,649.0
1767408,1998,NW,MSP,MN,RST,MN,-3.0,26.0,3.0,4.0,16.0,76.0
1166268,2001,UA,ORD,IL,PHL,PA,0.0,16.0,10.0,7.0,89.0,678.0
103624,2012,WN,DEN,CO,STL,MO,41.0,9.0,7.0,33.0,91.0,770.0
720281,2005,MQ,SAN,CA,LAX,CA,-5.0,11.0,7.0,-4.0,34.0,109.0
4159890,1995,NW,MSP,MN,DAY,OH,-3.0,7.0,5.0,-18.0,75.0,574.0
3584003,2010,UA,DEN,CO,LAX,CA,-5.0,13.0,6.0,-18.0,115.0,862.0
550354,1999,DL,CLE,OH,ATL,GA,-5.0,13.0,8.0,-16.0,81.0,554.0
991599,2012,EV,XNA,AR,ORD,IL,-7.0,15.0,11.0,-4.0,86.0,522.0
399761,2008,XE,IAH,TX,DAL,TX,7.0,10.0,4.0,-2.0,39.0,217.0
72494,2010,AS,SFO,CA,PDX,OR,21.0,16.0,5.0,12.0,73.0,550.0
4398769,2013,EV,ATL,GA,BHM,AL,73.0,13.0,4.0,63.0,30.0,134.0
4316399,2007,WN,SAT,TX,DAL,TX,4.0,7.0,2.0,0.0,42.0,248.0
3437463,2005,MQ,LBB,TX,DFW,TX,-5.0,8.0,5.0,-15.0,43.0,282.0
572171,2005,MQ,DBQ,IA,ORD,IL,80.0,8.0,6.0,73.0,30.0,147.0
1695906,2007,FL,MIA,FL,ATL,GA,-6.0,16.0,10.0,1.0,97.0,595.0
4585666,1995,DL,AUS,TX,DFW,TX,8.0,8.0,10.0,7.0,31.0,183.0
606417,2015,AA,BNA,TN,CLT,NC,-5.0,10.0,10.0,-11.0,52.0,328.0
574663,1997,TW,MIA,FL,STL,MO,-4.0,13.0,3.0,-21.0,147.0,1068.0
4321995,2006,XE,MKE,WI,IAH,TX,-1.0,11.0,8.0,15.0,175.0,984.0
4078619,1995,DL,SLC,UT,ATL,GA,2.0,13.0,8.0,-5.0,180.0,1589.0
4479834,1995,US,GSP,SC,PHL,PA,0.0,8.0,6.0,-4.0,70.0,514.0
1286562,2003,MQ,ORD,IL,CLT,NC,-5.0,13.0,2.0,10.0,102.0,599.0
57473,2002,DL,FLL,FL,EWR,NJ,24.0,15.0,6.0,13.0,143.0,1065.0
4817605,1998,DL,PBI,FL,ATL,GA,-3.0,11.0,10.0,-12.0,84.0,545.0
4633383,2003,DL,DEN,CO,DFW,TX,128.0,14.0,7.0,122.0,93.0,641.0
3398641,2007,AA,MIA,FL,STT,VI,0.0,14.0,7.0,0.0,139.0,1107.0
1188845,2001,AA,MSP,MN,ORD,IL,-3.0,31.0,7.0,6.0,54.0,334.0
204791,2008,US,PHX,AZ,SNA,CA,-4.0,23.0,4.0,-8.0,51.0,338.0
1936146,2002,MQ,MIA,FL,EYW,FL,30.0,28.0,2.0,42.0,34.0,126.0
3150693,2016,VX,SFO,CA,DAL,TX,-4.0,20.0,5.0,-4.0,185.0,1476.0
4285004,2015,WN,DEN,CO,MCO,FL,211.0,25.0,6.0,218.0,191.0,1546.0
3455601,2011,EV,ATL,GA,CAK,OH,-5.0,21.0,3.0,-6.0,78.0,528.0
3144645,2010,WN,SMF,CA,LAX,CA,-4.0,11.0,5.0,-7.0,61.0,373.0
4104467,2009,OO,SFO,CA,SBA,CA,-4.0,12.0,3.0,-7.0,61.0,262.0
3637233,2005,NW,DTW,MI,PHX,AZ,-8.0,21.0,4.0,-37.0,211.0,1671.0
2913066,1998,AA,DFW,TX,IAD,VA,0.0,26.0,7.0,11.0,153.0,1172.0
2658184,2014,HA,OGG,HI,HNL,HI,11.0,9.0,9.0,17.0,22.0,101.0
2033517,2011,AA,JFK,NY,SFO,CA,1.0,23.0,4.0,0.0,352.0,2586.0
2000316,1996,AS,SEA,WA,ANC,AK,0.0,13.0,2.0,-4.0,198.0,1448.0
101299,2009,FL,HPN,NY,PBI,FL,138.0,14.0,5.0,147.0,165.0,1057.0
3254451,2008,DL,DTW,MI,ATL,GA,-1.0,16.0,7.0,-1.0,100.0,594.0
3605431,2014,DL,SLC,UT,MSP,MN,2.0,13.0,3.0,13.0,143.0,991.0
372817,2007,CO,DFW,TX,IAH,TX,-5.0,23.0,4.0,-6.0,42.0,224.0
3356477,2004,WN,LAS,NV,PHX,AZ,13.0,10.0,5.0,10.0,42.0,256.0
3612442,2009,WN,PDX,OR,SMF,CA,1.0,7.0,5.0,-7.0,70.0,479.0
2548086,2002,CO,EWR,NJ,FLL,FL,14.0,13.0,4.0,-6.0,139.0,1065.0
3272363,2007,B6,JFK,NY,PIT,PA,126.0,34.0,6.0,119.0,68.0,340.0
1057867,1996,NW,MSY,LA,MEM,TN,-3.0,10.0,5.0,-7.0,58.0,349.0
1482274,2004,MQ,SBP,CA,LAX,CA,0.0,14.0,3.0,0.0,43.0,155.0
119957,2008,WN,RDU,NC,BNA,TN,0.0,9.0,5.0,0.0,76.0,443.0
1705274,2016,UA,SFO,CA,IND,IN,122.0,39.0,4.0,124.0,210.0,1943.0
273515,2000,NW,MEM,TN,SAT,TX,-7.0,13.0,4.0,-11.0,85.0,625.0
2176192,1995,NW,MSP,MN,CVG,KY,21.0,9.0,5.0,12.0,76.0,596.0
2825916,2009,OO,LAX,CA,SAN,CA,-3.0,12.0,4.0,-8.0,31.0,109.0
1970120,2001,UA,SJC,CA,ORD,IL,-4.0,10.0,3.0,0.0,235.0,1830.0
2054722,2005,AA,LGA,NY,ORD,IL,-2.0,11.0,8.0,-21.0,107.0,733.0
657417,2000,WN,BNA,TN,PHX,AZ,0.0,7.0,7.0,-3.0,213.0,1448.0
1437689,2003,DH,IAD,VA,JFK,NY,-4.0,7.0,11.0,-2.0,69.0,228.0
2089174,2003,XE,EWR,NJ,CAE,SC,-2.0,37.0,4.0,13.0,99.0,602.0
2850436,2008,MQ,BOS,MA,LGA,NY,66.0,47.0,6.0,89.0,45.0,185.0
3568107,2015,WN,ICT,KS,DAL,TX,0.0,7.0,8.0,-8.0,52.0,333.0
241921,2012,WN,DAL,TX,SAT,TX,19.0,7.0,4.0,39.0,64.0,248.0
4654946,2013,WN,EWR,NJ,HOU,TX,7.0,13.0,4.0,-24.0,182.0,1411.0
2275326,1997,DL,SLC,UT,PDX,OR,-4.0,28.0,5.0,0.0,87.0,630.0
4361728,1998,WN,BNA,TN,SAT,TX,11.0,7.0,2.0,5.0,110.0,822.0
3444490,2010,AS,OGG,HI,OAK,CA,33.0,11.0,6.0,-18.0,237.0,2349.0
1564157,2003,B6,JFK,NY,PBI,FL,5.0,22.0,3.0,-2.0,133.0,1028.0
1417807,2001,MQ,DFW,TX,LAW,OK,-1.0,32.0,5.0,7.0,32.0,140.0
49640,1997,UA,DEN,CO,COS,CO,-1.0,12.0,6.0,1.0,21.0,73.0
354065,2016,WN,SAT,TX,DAL,TX,-1.0,8.0,4.0,-6.0,43.0,248.0
691278,2002,MQ,ORD,IL,GRB,WI,24.0,26.0,2.0,28.0,33.0,174.0
3371683,2003,XE,LGA,NY,CLE,OH,-3.0,13.0,4.0,-8.0,78.0,418.0
4408106,2006,WN,CRP,TX,HOU,TX,0.0,7.0,3.0,-3.0,32.0,187.0
4015119,2003,US,CLT,NC,BOS,MA,48.0,9.0,11.0,45.0,95.0,728.0
2292429,2008,WN,BWI,MD,RDU,NC,-2.0,11.0,3.0,-6.0,47.0,255.0
2463710,1995,AA,CLT,NC,DFW,TX,-1.0,9.0,8.0,-11.0,145.0,936.0
2538296,1998,NW,MSP,MN,LAX,CA,-5.0,11.0,11.0,-14.0,218.0,1536.0
6864,2009,US,PHL,PA,SFO,CA,2.0,28.0,7.0,8.0,340.0,2521.0
4140165,2002,US,ABE,PA,PIT,PA,-8.0,10.0,5.0,-8.0,51.0,253.0
1279211,2005,DL,FLL,FL,ATL,GA,-1.0,13.0,9.0,6.0,99.0,581.0
2373435,2009,FL,MCO,FL,DFW,TX,4.0,11.0,8.0,7.0,140.0,984.0
2709912,2006,UA,IAD,VA,ORD,IL,-6.0,21.0,14.0,-8.0,81.0,589.0
3508376,2008,AA,DFW,TX,RIC,VA,2.0,16.0,4.0,1.0,144.0,1158.0
1571296,2011,OO,ABQ,NM,SLC,UT,-17.0,15.0,6.0,-16.0,88.0,493.0
2019490,2013,AA,DFW,TX,ORD,IL,-2.0,13.0,9.0,-13.0,107.0,802.0
2981256,1999,UA,PHX,AZ,DEN,CO,26.0,12.0,4.0,23.0,85.0,602.0
1848279,2003,DH,CVG,KY,FWA,IN,0.0,24.0,4.0,-5.0,25.0,136.0
4187474,2014,EV,BPT,TX,DFW,TX,-2.0,15.0,10.0,7.0,54.0,270.0
2428007,2003,AS,PDX,OR,OAK,CA,-2.0,8.0,6.0,-10.0,76.0,543.0
2287729,2001,CO,IAH,TX,LAS,NV,1.0,54.0,5.0,30.0,165.0,1222.0
3968954,2007,9E,DTW,MI,ABE,PA,2.0,42.0,9.0,19.0,55.0,424.0
3891271,2006,CO,EWR,NJ,BOS,MA,-1.0,18.0,5.0,0.0,40.0,200.0
4197667,1995,AA,DCA,VA,BNA,TN,0.0,7.0,6.0,-20.0,73.0,562.0
484310,2010,9E,BHM,AL,MEM,TN,0.0,14.0,8.0,-6.0,38.0,211.0
709207,1999,WN,CRP,TX,HOU,TX,0.0,8.0,5.0,0.0,32.0,187.0
4662071,2008,EV,EWN,NC,ATL,GA,0.0,5.0,5.0,-8.0,70.0,433.0
3077655,2008,CO,IAH,TX,SAT,TX,21.0,12.0,5.0,17.0,33.0,191.0
1878159,2013,WN,TUL,OK,DEN,CO,-5.0,7.0,8.0,-11.0,89.0,541.0
2737350,2007,F9,DEN,CO,SFO,CA,22.0,15.0,5.0,15.0,133.0,967.0
3019297,1996,DL,HNL,HI,DFW,TX,40.0,14.0,3.0,53.0,405.0,3784.0
767232,1995,WN,LAX,CA,OAK,CA,27.0,8.0,4.0,22.0,53.0,337.0
585009,2005,WN,AUS,TX,DAL,TX,0.0,8.0,4.0,-3.0,40.0,189.0
1478257,2005,AA,SJU,PR,DFW,TX,2.0,14.0,9.0,-26.0,267.0,2165.0
4841670,2011,UA,LAX,CA,ORD,IL,1.0,12.0,12.0,-20.0,195.0,1745.0
852352,2000,NW,GRR,MI,DTW,MI,-4.0,7.0,27.0,0.0,32.0,120.0
4973527,2010,HA,KOA,HI,OGG,HI,-1.0,9.0,5.0,5.0,21.0,84.0
3167038,2002,US,CLT,NC,BOS,MA,2.0,16.0,5.0,-13.0,87.0,728.0
3695621,2014,EV,TUL,OK,ATL,GA,-6.0,8.0,6.0,-22.0,87.0,674.0
4761995,1997,UA,PHL,PA,ORD,IL,1.0,8.0,4.0,-3.0,116.0,678.0
3920698,2008,AA,DFW,TX,TPA,FL,36.0,17.0,3.0,29.0,113.0,929.0
2852836,2000,DL,DEN,CO,SLC,UT,5.0,13.0,27.0,5.0,58.0,390.0
2844721,2008,YV,ATW,WI,ORD,IL,11.0,25.0,7.0,22.0,32.0,160.0
633254,2007,AA,XNA,AR,DFW,TX,75.0,19.0,7.0,76.0,45.0,281.0
199957,2000,CO,EWR,NJ,ATL,GA,-5.0,18.0,8.0,-7.0,119.0,745.0
2353232,2006,XE,IAH,TX,MFE,TX,-1.0,17.0,4.0,1.0,56.0,316.0
3568261,2012,WN,DEN,CO,AUS,TX,-3.0,11.0,4.0,-18.0,100.0,775.0
473889,2004,CO,PBI,FL,EWR,NJ,3.0,14.0,11.0,-5.0,142.0,1024.0
1387856,2011,DL,MSP,MN,PHX,AZ,-2.0,34.0,10.0,2.0,160.0,1276.0
192272,1997,TW,JFK,NY,SFO,CA,31.0,22.0,4.0,20.0,340.0,2586.0
1122392,2004,MQ,HOU,TX,DFW,TX,1.0,14.0,10.0,2.0,49.0,247.0
4379781,1995,WN,LBB,TX,DAL,TX,0.0,7.0,2.0,-3.0,43.0,293.0
696249,1996,US,PIT,PA,LGA,NY,0.0,9.0,7.0,-5.0,53.0,335.0
920087,2013,YV,KOA,HI,HNL,HI,0.0,13.0,6.0,4.0,30.0,163.0
1367647,2005,EV,PNS,FL,TPA,FL,-5.0,19.0,6.0,-6.0,47.0,330.0
4392472,2013,US,PHX,AZ,ONT,CA,-5.0,13.0,5.0,-9.0,51.0,325.0
2953399,2000,CO,IAH,TX,SAT,TX,-3.0,15.0,2.0,-12.0,30.0,191.0
159403,2012,EV,IAD,VA,DAY,OH,-7.0,13.0,4.0,-11.0,62.0,368.0
3391531,1996,US,CLT,NC,AVL,NC,-2.0,14.0,3.0,-1.0,19.0,92.0
4361803,2007,WN,MCI,MO,SEA,WA,0.0,8.0,3.0,-25.0,209.0,1489.0
2701842,2010,HA,KOA,HI,HNL,HI,-4.0,10.0,6.0,1.0,31.0,163.0
2370214,2016,DL,FLL,FL,ATL,GA,-8.0,14.0,11.0,-15.0,83.0,581.0
60451,2013,US,RDU,NC,CLT,NC,0.0,13.0,12.0,10.0,46.0,130.0
37274,2004,UA,LAS,NV,SFO,CA,-7.0,15.0,6.0,-2.0,67.0,414.0
2810329,2012,EV,ATL,GA,TUL,OK,-6.0,13.0,3.0,-23.0,92.0,674.0
3320242,2000,AA,LIT,AR,DFW,TX,32.0,9.0,10.0,22.0,55.0,304.0
1123727,2010,WN,BNA,TN,RDU,NC,-4.0,9.0,4.0,-12.0,64.0,443.0
2908188,2006,US,PHX,AZ,PIT,PA,-8.0,13.0,4.0,-10.0,203.0,1813.0
833290,1998,DL,ATL,GA,STL,MO,-1.0,29.0,8.0,5.0,78.0,484.0
2662803,1995,AA,MIA,FL,LGA,NY,0.0,20.0,4.0,-8.0,146.0,1097.0
4030321,2001,MQ,ORD,IL,EVV,IN,6.0,14.0,4.0,-6.0,43.0,273.0
3662909,2000,DL,CVG,KY,MIA,FL,2.0,11.0,5.0,-3.0,124.0,948.0
63682,1995,US,PIT,PA,DEN,CO,1.0,9.0,9.0,6.0,181.0,1290.0
2247493,2007,OO,SBA,CA,LAX,CA,-15.0,15.0,7.0,-16.0,26.0,89.0
3802807,2010,EV,ROC,NY,ATL,GA,4.0,9.0,14.0,6.0,116.0,749.0
1419655,2001,US,CLT,NC,FLL,FL,6.0,16.0,4.0,1.0,89.0,631.0
1873728,2007,DL,SLC,UT,PHX,AZ,-4.0,17.0,6.0,-1.0,79.0,507.0
1451359,1997,AA,EWR,NJ,DFW,TX,-2.0,11.0,9.0,-5.0,190.0,1372.0
3503629,1995,US,SDF,KY,CLT,NC,4.0,9.0,4.0,23.0,77.0,336.0
2862026,1996,AA,DFW,TX,OAK,CA,19.0,13.0,6.0,19.0,214.0,1456.0
1798325,2000,WN,PHX,AZ,LAS,NV,0.0,9.0,3.0,-9.0,39.0,256.0
946812,2009,CO,ATL,GA,EWR,NJ,-1.0,31.0,17.0,-7.0,95.0,745.0
